,Player,Tm,Age,2021 Games,2021 GS,2021 Tgt,2021 Rec,2021 RushingYds,2021 RushingTD,2021 RushingAtt,2021 ReceivingYds,2021 ReceivingTD,2021 FantasyPoints,2019 Games,2019 GS,2019 Tgt,2019 Rec,2019 RushingYds,2019 RushingTD,2019 RushingAtt,2019 ReceivingYds,2019 ReceivingTD,2019 FantasyPoints,2020 Games,2020 GS,2020 Tgt,2020 Rec,2020 RushingYds,2020 RushingTD,2020 RushingAtt,2020 ReceivingYds,2020 ReceivingTD,2020 FantasyPoints,Usage19,Touchdowns19,TotYdsScrm19,Production19,Usage20,Touchdowns20,TotYdsScrm20,Production20,Usage21,Touchdowns21,TotYdsScrm21,Production21,Average Total Usage,Average Total Yards,Average Total Production
474,Cethan Carter,CIN,24.0,15.0,0.0,3.0,2.0,0.0,0.0,0.0,13.0,1.0,9.3,15,5,7.0,5.0,0.0,0.0,0.0,53.0,0.0,5.0,16.0,1.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,2.0,0.8,0.0,53.0,66.25,0.25,0.0,16.0,64.0,0.3333333333333333,1.0,13.0,42.0,0.4611111111111111,27.333333333333332,57.416666666666664
475,Demetrius Harris,CLE,28.0,15.0,6.0,27.0,15.0,0.0,0.0,0.0,149.0,3.0,47.9,15,5,14.0,7.0,0.0,0.0,0.0,45.0,0.0,5.0,14.0,4.0,6.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0,1.4,0.0,45.0,32.142857142857146,0.6428571428571429,0.0,10.0,15.555555555555554,2.8,3.0,149.0,54.28571428571429,1.614285714285714,68.0,33.99470899470899
476,Chris Manhertz,CAR,27.0,15.0,6.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,2.1,16,12,8.0,6.0,0.0,0.0,0.0,52.0,0.0,5.0,17.0,10.0,9.0,6.0,0.0,0.0,0.0,71.0,1.0,13.0,0.875,0.0,52.0,59.42857142857143,0.8823529411764706,1.0,71.0,81.60000000000001,0.13333333333333333,0.0,11.0,82.5,0.6302287581699346,44.666666666666664,74.50952380952381
477,Johnny Mundt,LAR,25.0,13.0,2.0,7.0,4.0,0.0,0.0,0.0,26.0,0.0,6.6,16,1,4.0,4.0,0.0,0.0,0.0,53.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.5,0.0,53.0,106.0,0.3333333333333333,0.0,9.0,27.0,0.8461538461538461,0.0,26.0,30.727272727272727,0.5598290598290597,29.333333333333332,54.57575757575757
478,Levine Toilolo,SFO,28.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,3.0,16,2,6.0,5.0,0.0,0.0,0.0,46.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,46.0,66.9090909090909,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,10.0,32.5,0.3317307692307692,18.666666666666668,33.13636363636363
479,Hunter Bryant,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3.0,1.0,0.0,0.0,0.0,44.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,44.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,14.666666666666666,18.333333333333332
480,Tanner Hudson,TAM,25.0,9.0,1.0,5.0,2.0,0.0,0.0,0.0,26.0,0.0,4.6,11,0,7.0,3.0,0.0,0.0,0.0,41.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,41.0,45.1,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,26.0,33.42857142857143,0.5622895622895623,22.333333333333332,26.17619047619048
481,Nick Keizer,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,9.0,6.0,0.0,0.0,0.0,63.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,63.0,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,21.0,22.400000000000002
482,Kahale Warring,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,7.0,3.0,0.0,0.0,0.0,35.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,35.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904762,11.666666666666666,8.166666666666666
483,Charlie Woerner,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,4.0,3.0,0.0,0.0,0.0,36.0,0.0,4.0,17.0,3.0,6.0,5.0,0.0,0.0,0.0,52.0,0.0,5.0,0.5,0.0,36.0,72.0,0.6470588235294118,0.0,52.0,80.36363636363636,0.0,0.0,0.0,0.0,0.38235294117647056,29.333333333333332,50.78787878787879
484,Deon Yelder,KAN,24.0,9.0,1.0,4.0,3.0,0.0,0.0,0.0,50.0,0.0,8.0,14,1,11.0,7.0,0.0,0.0,0.0,36.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,36.0,27.999999999999996,0.4,0.0,0.0,0.0,0.7777777777777778,0.0,50.0,64.28571428571428,0.8211640211640212,28.666666666666668,30.76190476190476
485,Stephen Carlson,CLE,23.0,9.0,5.0,7.0,5.0,0.0,0.0,0.0,51.0,1.0,16.1,16,2,2.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,11.0,58.666666666666664,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,51.0,39.0,0.5069444444444444,20.666666666666668,32.55555555555555
486,Ben Ellefson,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,4.0,1.0,0.0,0.0,0.0,10.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,10.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047619047619048,3.3333333333333335,4.666666666666667
487,Jaeden Graham,ATL,24.0,16.0,0.0,10.0,9.0,0.0,0.0,0.0,149.0,1.0,29.9,16,0,5.0,3.0,0.0,0.0,0.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,25.0,50.0,0.0,0.0,0.0,0.0,1.1875,1.0,149.0,126.3157894736842,0.5625,58.0,58.771929824561404
488,Dalton Keene,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,5.0,3.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,5.333333333333333,4.0
489,Colby Parkinson,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,2.0,14.0,1.0,8.0,5.0,0.0,0.0,0.0,33.0,0.0,3.0,0.6666666666666666,0.0,16.0,24.0,0.9285714285714286,0.0,33.0,35.53846153846154,0.0,0.0,0.0,0.0,0.5317460317460317,16.333333333333332,19.846153846153847
490,Eric Saubert,CHI,25.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,21.0,0.0,4.1,8,4,4.0,3.0,0.0,0.0,0.0,16.0,0.0,2.0,17.0,4.0,12.0,8.0,0.0,0.0,0.0,47.0,1.0,11.0,0.875,0.0,16.0,18.285714285714285,1.1764705882352942,1.0,47.0,40.8,2.5,0.0,21.0,8.4,1.5171568627450982,28.0,22.495238095238093
491,Jake Butt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,5.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,1.6666666666666667,1.388888888888889
492,Derek Carrier,OAK,29.0,16.0,4.0,19.0,13.0,27.0,0.0,1.0,108.0,1.0,32.5,16,0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.125,0.0,14.0,112.0,0.8,0.0,13.0,16.25,2.0,1.0,135.0,68.0,0.975,54.0,65.41666666666667
493,Josiah Deguara,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,16.0,2.0,33.0,25.0,0.0,0.0,0.0,245.0,2.0,37.0,1.5,0.0,12.0,8.0,3.625,2.0,245.0,68.13793103448276,0.0,0.0,0.0,0.0,1.7083333333333333,85.66666666666667,25.379310344827587
494,Brandon Dillon,MIN,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,2.0,3.0
495,Temarrick Hemingway,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,10.0,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,3.3333333333333335,8.88888888888889
496,Blake Jarwin,DAL,25.0,16.0,7.0,41.0,31.0,0.0,0.0,0.0,365.0,3.0,85.5,1,1,1.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,8.0,5.0,17.0,11.0,0.0,0.0,0.0,96.0,2.0,22.0,2.0,0.0,12.0,6.0,3.5,2.0,96.0,28.0,4.5,3.0,365.0,81.77777777777777,3.3333333333333335,157.66666666666666,38.59259259259259
497,John Lovett,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,inf
498,Jeremy Sprinkle,WAS,25.0,16.0,13.0,40.0,26.0,0.0,0.0,0.0,241.0,1.0,56.1,16,6,3.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,17.0,4.0,3.0,3.0,0.0,0.0,0.0,31.0,0.0,3.0,0.25,0.0,6.0,24.0,0.35294117647058826,0.0,31.0,87.83333333333333,4.125,1.0,241.0,58.666666666666664,1.575980392156863,92.66666666666667,56.833333333333336
499,Trevon Wesco,NYJ,24.0,16.0,1.0,3.0,2.0,2.0,0.0,1.0,47.0,0.0,6.9,12,4,2.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,12.0,7.0,5.0,3.0,0.0,0.0,0.0,35.0,0.0,4.0,0.25,0.0,5.0,20.0,0.6666666666666666,0.0,35.0,52.5,0.3125,0.0,49.0,156.8,0.40972222222222215,29.666666666666668,76.43333333333334
500,Luke Willson,SEA,29.0,8.0,7.0,10.0,8.0,0.0,0.0,0.0,79.0,0.0,15.9,8,0,3.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,12.0,24.0,0.0,0.0,0.0,0.0,2.25,0.0,79.0,35.111111111111114,0.9166666666666666,30.333333333333332,19.703703703703706
501,Marcus Baugh,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.6666666666666666,2.6666666666666665
502,Isaac Nauta,DET,22.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,13.0,0.0,3.3,7,0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,13.0,15.6,0.42063492063492064,5.333333333333333,7.533333333333334
